file_name,unique_id,target,vulnerable_line_numbers,project,cve,source_signature_path,commit_hash,dataset_type,processed_func
urjtag-0.8/3.json#trace48,544,1,"39,57,67,68,70,136,141,168,169,187,193,205,211,219,248,253,257,300,310,358",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/3.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  if (!line || !(strlen( line ) > 0))
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( afmt, fmt );
			sprintf( buff, afmt, j );"
urjtag-0.8/4.json#trace1,545,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	t = get_token( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace2,546,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	t = get_token( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace3,547,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace4,548,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace5,549,1,"39,57,67,68,70,136,141,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace6,550,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace7,551,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace8,552,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace9,553,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace10,554,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace11,555,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace12,556,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace13,557,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace14,558,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace15,559,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace16,560,1,"39,57,67,68,70,136,141,168,169,187,193,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace17,561,1,"39,57,67,68,70,136,141,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
  char	*nextcmd = line;
  line = nextcmd;
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace18,562,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
  char	*nextcmd = line;
  line = nextcmd;
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace19,563,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
  char	*nextcmd = line;
  line = nextcmd;
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace20,564,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
  char	*nextcmd = line;
  line = nextcmd;
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace21,565,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
  char	*nextcmd = line;
  line = nextcmd;
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace22,566,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
  char	*nextcmd = line;
  line = nextcmd;
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace23,567,1,"39,57,67,68,70,136,141,165,168,169,187,193,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace24,568,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace25,569,1,"39,57,67,68,70,136,141,168,169,187,193,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
  r = jtag_parse_line( line );
	t = get_token( line );
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
urjtag-0.8/4.json#trace26,570,1,"39,57,67,68,70,136,141,165,168,169,187,193,203,205,209,211,219,248,253,257,300,318,369",urjtag-0.8,,tracer-signaturedb-rag/signature-db-ori/urjtag-0.8/4.json,27cc443478606ee37f3c01499b3bc034,test,"	while(fgets(line, 1023, stdin));
		jtag_readline_multiple_commands_support( line );
  if (!line || !(strlen( line ) > 0))
  r = jtag_parse_line( line );
	t = get_token( line );
	if (!line || !(strlen( line ) > 0))
  char	*nextcmd = line;
  line = nextcmd;
  nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */
	char *t = strtok( buf, "" \f\n\r\t\v"" );
	if (t && (*t == '#'))
	return t;
	if (!t)
		a[n++] = t;
	r = cmd_run( a );
	if (!params[0])
			int r = cmds[i]->run( params );
	if (cmd_params( params ) < 2)
			bus_t *bus = bus_drivers[i]->new_bus( params );
		prototype_bus_signal_parse( value, fmt, &inst );
			sprintf( fmt, ""%s%s"", pre, ""%d"" );
			strcpy( dfmt, fmt );
				sprintf( buff, dfmt, min );"
