query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,3,7.0836181640625,77,trace-csv::78,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,4,7.0836181640625,80,trace-csv::81,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,5,7.087646484375,74,trace-csv::75,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,6,7.1575927734375,75,trace-csv::76,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,1,7.8004150390625,223,trace-csv::224,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.03260869565217391,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,2,7.8004150390625,271,trace-csv::272,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.03260869565217391,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,3,7.9100341796875,221,trace-csv::222,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03296703296703297,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,4,7.9100341796875,269,trace-csv::270,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03296703296703297,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,5,8.0980224609375,108,trace-csv::109,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,840,1,380,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
19,18,Vulnerable,ghostpdl__CVE-2018-16863,CVE-2018-16863,1419,1,569,True,tail_512,6,8.0980224609375,110,trace-csv::111,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,840,1,380,0.06422018348623854,"int gdev_prn_put_params(gx_device * pdev, gs_param_list * plist)gx_device_printer * const ppdev = (gx_device_printer *)pdev;switch (code = param_read_string(plist, (param_name = ""OutputFile""), &ofs)) {if (pdev->LockSa...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,1,6.21856689453125,223,trace-csv::224,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,2,6.21856689453125,271,trace-csv::272,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,3,6.23638916015625,221,trace-csv::222,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,4,6.23638916015625,269,trace-csv::270,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.015384615384615385,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,5,6.43865966796875,227,trace-csv::228,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,258,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_Hea..."
20,19,Safe,ghostpdl__CVE-2018-16863,CVE-2018-16863,805,1,320,False,tail_512,6,6.43865966796875,275,trace-csv::276,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,258,0.015151515151515152,"saveLockSafety = gs_currentdevice_inline(pgs)->LockSafetyParams;if ((code = gs_setdevice_no_erase(pgs, ndev)) < 0)int gs_setdevice_no_erase(gs_gstate * pgs, gx_device * dev)gs_setdevice_no_init(pgs, dev);rc_assign(pgs...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_Hea..."
